,race_code,date,start_time,avg_speed_winner,race_category,distance,points_scale,uci_scale,parcours_type,profilescore,vert_meters,departure,arrival,race_ranking,startlist_quality_score,won_how,race_name,year,stage_number,type_race,prestige,time_trial,final_stage,type_win,sprint_type,solo_win
512,dauphine/2021/stage-8,2021-06-06,10:40:00,35.735,me - men elite,147.0,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,304.0,4190.0,la léchère-les-bains,les gets,15,791,27.5 km solo,dauphine,2021,8,stage-race,other-tour,0,1,solo,no sprint,27.5
513,tour-de-suisse/2021/stage-8,2021-06-13,12:47:00,38.837,me - men elite,159.5,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,217.0,3489.0,andermatt,andermatt,21,676,sprint a deux,tour-de-suisse,2021,8,stage-race,other-tour,0,1,sprint,a deux,
514,uae-tour/2022/stage-1,2022-02-20,12:15:00,39.07,me - men elite,184.0,2.wt,uci.wr.c3.stage - tm2022,flat,20.0,1303.0,madinat zayed,madinat zayed,33,623,sprint of large group,uae-tour,2022,1,stage-race,other-tour,0,0,sprint,large,
515,paris-nice/2022/stage-1,2022-03-06,13:10:00,41.936,me - men elite,159.8,2.wt,uci.wr.c1.stage - tm2022,flat,56.0,1723.0,mantes-la-ville,mantes-la-ville,3,1155,other,paris-nice,2022,1,stage-race,other-tour,0,0,other,no sprint,
516,tirreno-adriatico/2022/stage-1,2022-03-07,14:10:00,54.569,me - men elite,13.9,2.wt,uci.wr.c1.stage - tm2022,flat,0.0,4.0,lido di camaiore,lido di camaiore,10,1059,time trial,tirreno-adriatico,2022,1,stage-race,other-tour,1,0,time trial,no sprint,
517,volta-a-catalunya/2022/stage-1,2022-03-21,12:55:00,45.215,me - men elite,171.2,2.wt,uci.wr.c2.stage - tm2022,hill_uphill_finish,58.0,1688.0,sant feliu de guíxols,sant feliu de guíxols,21,722,sprint of large group,volta-a-catalunya,2022,1,stage-race,other-tour,0,0,sprint,large,
518,itzulia-basque-country/2022/stage-1,2022-04-04,14:26:00,45.98,me - men elite,7.51,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,7.0,100.0,hondarribia,hondarribia,19,741,time trial,itzulia-basque-country,2022,1,stage-race,other-tour,1,0,time trial,no sprint,
519,tour-de-romandie/2022/stage-1,2022-04-27,13:00:00,40.46,me - men elite,178.0,2.wt,uci.wr.c1.stage - tm2022,hill_uphill_finish,115.0,2729.0,la grande beroche,romont,34,508,other,tour-de-romandie,2022,1,stage-race,other-tour,0,0,other,no sprint,
520,dauphine/2022/stage-1,2022-06-05,10:20:00,41.468,me - men elite,191.8,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,74.0,2473.0,la voulte-sur-rhône,beauchastel,13,774,sprint of large group,dauphine,2022,1,stage-race,other-tour,0,0,sprint,large,
521,tour-de-suisse/2022/stage-1,2022-06-12,13:00:00,41.487,me - men elite,177.6,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,135.0,2746.0,küsnacht,küsnacht,14,733,sprint of small group,tour-de-suisse,2022,1,stage-race,other-tour,0,0,sprint,small,
522,tour-de-pologne/2022/stage-1,2022-07-30,11:40:00,41.281,me - men elite,218.8,2.wt,uci.wr.c2.stage - tm2022,flat,10.0,1231.0,kielce,lublin,37,466,sprint of large group,tour-de-pologne,2022,1,stage-race,other-tour,0,0,sprint,large,
523,uae-tour/2022/stage-2,2022-02-21,12:30:00,40.499,me - men elite,176.0,2.wt,uci.wr.c3.stage - tm2022,flat,1.0,337.0,hudayriyat island,abu dhabi breakwater,33,623,sprint of large group,uae-tour,2022,2,stage-race,other-tour,0,0,sprint,large,
524,paris-nice/2022/stage-2,2022-03-07,12:25:00,47.077,me - men elite,159.2,2.wt,uci.wr.c1.stage - tm2022,flat,8.0,707.0,auffargis,orléans,3,1155,sprint of large group,paris-nice,2022,2,stage-race,other-tour,0,0,sprint,large,
525,tirreno-adriatico/2022/stage-2,2022-03-08,11:50:00,40.383,me - men elite,219.0,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,70.0,2144.0,camaiore,sovicille,10,1059,sprint of large group,tirreno-adriatico,2022,2,stage-race,other-tour,0,0,sprint,large,
526,volta-a-catalunya/2022/stage-2,2022-03-22,12:10:00,42.69,me - men elite,202.4,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,57.0,2166.0,l'escala,perpignan,21,722,sprint of large group,volta-a-catalunya,2022,2,stage-race,other-tour,0,0,sprint,large,
527,itzulia-basque-country/2022/stage-2,2022-04-05,12:18:00,40.96,me - men elite,207.92,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,77.0,2625.0,leitza,viana,19,741,sprint of large group,itzulia-basque-country,2022,2,stage-race,other-tour,0,0,sprint,large,
528,tour-de-romandie/2022/stage-2,2022-04-28,13:20:00,41.206,me - men elite,168.2,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,83.0,2327.0,échallens,échallens,34,508,sprint of large group,tour-de-romandie,2022,2,stage-race,other-tour,0,0,sprint,large,
529,dauphine/2022/stage-2,2022-06-06,12:35:00,41.828,me - men elite,169.8,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,91.0,2956.0,saint-péray,brives-charensac,13,774,sprint of small group,dauphine,2022,2,stage-race,other-tour,0,0,sprint,small,
530,tour-de-suisse/2022/stage-2,2022-06-13,12:17:00,41.485,me - men elite,198.0,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,123.0,2746.0,küsnacht,aesch,14,733,18.2 km solo,tour-de-suisse,2022,2,stage-race,other-tour,0,0,solo,no sprint,18.2
531,tour-de-pologne/2022/stage-2,2022-07-31,12:05:00,42.925,me - men elite,205.6,2.wt,uci.wr.c2.stage - tm2022,flat,4.0,966.0,chełm,zamość,37,466,sprint of large group,tour-de-pologne,2022,2,stage-race,other-tour,0,0,sprint,large,
532,uae-tour/2022/stage-3,2022-02-22,14:15:00,55.575,me - men elite,9.0,2.wt,uci.wr.c3.stage - tm2022,flat,0.0,9.0,ajman,ajman,33,623,time trial,uae-tour,2022,3,stage-race,other-tour,1,0,time trial,no sprint,
533,paris-nice/2022/stage-3,2022-03-08,11:25:00,43.449,me - men elite,190.8,2.wt,uci.wr.c1.stage - tm2022,flat,63.0,1929.0,vierzon,dun-le-palestel,3,1155,sprint of large group,paris-nice,2022,3,stage-race,other-tour,0,0,sprint,large,
534,tirreno-adriatico/2022/stage-3,2022-03-09,13:10:00,41.229,me - men elite,170.0,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,53.0,2063.0,murlo,terni,10,1059,sprint of large group,tirreno-adriatico,2022,3,stage-race,other-tour,0,0,sprint,large,
535,volta-a-catalunya/2022/stage-3,2022-03-23,12:50:00,38.228,me - men elite,161.1,2.wt,uci.wr.c2.stage - tm2022,mountain_uphill_finish,175.0,3394.0,perpignan,la molina,21,722,7.2 km solo,volta-a-catalunya,2022,3,stage-race,other-tour,0,0,solo,no sprint,7.2
536,itzulia-basque-country/2022/stage-3,2022-04-06,12:57:00,39.586,me - men elite,181.7,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,186.0,3278.0,llodio,amurrio,19,741,sprint of small group,itzulia-basque-country,2022,3,stage-race,other-tour,0,0,sprint,small,
537,tour-de-romandie/2022/stage-3,2022-04-29,13:38:00,42.433,me - men elite,165.1,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,107.0,2441.0,valbroye,valbroye,34,508,sprint of large group,tour-de-romandie,2022,3,stage-race,other-tour,0,0,sprint,large,
538,dauphine/2022/stage-3,2022-06-07,12:30:00,40.62,me - men elite,169.0,2.wt,uci.wr.c1.stage - tm2022,mountain_uphill_finish,140.0,2707.0,saint-paulien,chastreix-sancy,13,774,sprint of small group,dauphine,2022,3,stage-race,other-tour,0,0,sprint,small,
539,tour-de-suisse/2022/stage-3,2022-06-14,12:54:00,39.511,me - men elite,176.9,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,119.0,3125.0,aesch,grenchen,14,733,sprint of large group,tour-de-suisse,2022,3,stage-race,other-tour,0,0,sprint,large,
540,tour-de-pologne/2022/stage-3,2022-08-01,11:00:00,43.817,me - men elite,237.9,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,93.0,1545.0,kraśnik,przemyśl,37,466,sprint of small group,tour-de-pologne,2022,3,stage-race,other-tour,0,0,sprint,small,
541,uae-tour/2022/stage-4,2022-02-23,11:50:00,37.526,me - men elite,181.0,2.wt,uci.wr.c3.stage - tm2022,mountain_uphill_finish,188.0,2646.0,fujairah fort,jebel jais,33,623,sprint of small group,uae-tour,2022,4,stage-race,other-tour,0,0,sprint,small,
542,paris-nice/2022/stage-4,2022-03-09,13:05:00,49.224,me - men elite,13.4,2.wt,uci.wr.c1.stage - tm2022,flat,18.0,188.0,domérat,montluçon,3,1155,time trial,paris-nice,2022,4,stage-race,other-tour,1,0,time trial,no sprint,
543,tirreno-adriatico/2022/stage-4,2022-03-10,12:00:00,41.989,me - men elite,202.0,2.wt,uci.wr.c1.stage - tm2022,hill_uphill_finish,131.0,3092.0,cascata delle marmore,bellante,10,1059,0.3 km solo,tirreno-adriatico,2022,4,stage-race,other-tour,0,0,solo,no sprint,0.3
544,volta-a-catalunya/2022/stage-4,2022-03-24,12:45:00,38.403,me - men elite,166.7,2.wt,uci.wr.c2.stage - tm2022,mountain_uphill_finish,221.0,3538.0,la seu d'urgell,boí taüll,21,722,sprint of small group,volta-a-catalunya,2022,4,stage-race,other-tour,0,0,sprint,small,
545,itzulia-basque-country/2022/stage-4,2022-04-07,12:51:00,43.605,me - men elite,185.6,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,154.0,2703.0,vitoria-gasteiz,zamudio,19,741,sprint of large group,itzulia-basque-country,2022,4,stage-race,other-tour,0,0,sprint,large,
546,tour-de-romandie/2022/stage-4,2022-04-30,11:00:00,36.157,me - men elite,180.1,2.wt,uci.wr.c1.stage - tm2022,mountain_uphill_finish,276.0,4158.0,aigle,zinal (val d'anniviers),34,508,sprint of small group,tour-de-romandie,2022,4,stage-race,other-tour,0,0,sprint,small,
547,dauphine/2022/stage-4,2022-06-08,13:06:00,53.865,me - men elite,31.9,2.wt,uci.wr.c1.stage - tm2022,flat,1.0,96.0,montbrison,la bâtie d’urfé,13,774,time trial,dauphine,2022,4,stage-race,other-tour,1,0,time trial,no sprint,
548,tour-de-suisse/2022/stage-4,2022-06-15,12:47:00,45.044,me - men elite,190.8,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,82.0,2062.0,grenchen,brunnen,14,733,sprint of large group,tour-de-suisse,2022,4,stage-race,other-tour,0,0,sprint,large,
549,tour-de-pologne/2022/stage-4,2022-08-02,12:30:00,41.121,me - men elite,179.4,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,103.0,2621.0,lesko,sanok,37,466,sprint of large group,tour-de-pologne,2022,4,stage-race,other-tour,0,0,sprint,large,
550,uae-tour/2022/stage-5,2022-02-24,12:20:00,42.476,me - men elite,182.0,2.wt,uci.wr.c3.stage - tm2022,flat,2.0,544.0,ras al khaimah corniche,al marjan island,33,623,sprint of large group,uae-tour,2022,5,stage-race,other-tour,0,0,sprint,large,
551,paris-nice/2022/stage-5,2022-03-10,11:10:00,38.596,me - men elite,188.8,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,188.0,3408.0,saint-just-saint-rambert,saint-sauveur-de-montagut,3,1155,38.7 km solo,paris-nice,2022,5,stage-race,other-tour,0,0,solo,no sprint,38.7
552,tirreno-adriatico/2022/stage-5,2022-03-11,13:20:00,42.295,me - men elite,155.0,2.wt,uci.wr.c1.stage - tm2022,hill_uphill_finish,191.0,2402.0,sefro,fermo,10,1059,2.9 km solo,tirreno-adriatico,2022,5,stage-race,other-tour,0,0,solo,no sprint,2.9
553,volta-a-catalunya/2022/stage-5,2022-03-25,12:20:00,38.527,me - men elite,206.3,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,57.0,2478.0,la pobla de segur,vilanova i la geltrú,21,722,sprint of large group,volta-a-catalunya,2022,5,stage-race,other-tour,0,0,sprint,large,
554,itzulia-basque-country/2022/stage-5,2022-04-08,13:24:00,39.765,me - men elite,163.76,2.wt,uci.wr.c2.stage - tm2022,hill_uphill_finish,184.0,3485.0,zamudio,mallabia,19,741,14 km solo,itzulia-basque-country,2022,5,stage-race,other-tour,0,0,solo,no sprint,14.0
555,tour-de-romandie/2022/stage-5,2022-05-01,12:50:00,28.23,me - men elite,15.84,2.wt,uci.wr.c1.stage - tm2022,mountain_uphill_finish,172.0,884.0,aigle,villars,34,508,time trial,tour-de-romandie,2022,5,stage-race,other-tour,1,1,time trial,no sprint,
556,dauphine/2022/stage-5,2022-06-09,12:50:00,44.551,me - men elite,162.3,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,60.0,1991.0,thizy-les-bourgs,chaintré,13,774,sprint of large group,dauphine,2022,5,stage-race,other-tour,0,0,sprint,large,
557,tour-de-suisse/2022/stage-5,2022-06-16,12:41:00,42.172,me - men elite,190.1,2.wt,uci.wr.c1.stage - tm2022,hill_uphill_finish,195.0,2610.0,ambri,novazzano,14,733,sprint of small group,tour-de-suisse,2022,5,stage-race,other-tour,0,0,sprint,small,
558,tour-de-pologne/2022/stage-5,2022-08-03,12:30:00,41.691,me - men elite,178.1,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,78.0,2179.0,łańcut,rzeszów,37,466,sprint of small group,tour-de-pologne,2022,5,stage-race,other-tour,0,0,sprint,small,
559,uae-tour/2022/stage-6,2022-02-25,12:20:00,45.346,me - men elite,180.0,2.wt,uci.wr.c3.stage - tm2022,flat,0.0,388.0,expo 2020 dubai,expo 2020 dubai,33,623,sprint of small group,uae-tour,2022,6,stage-race,other-tour,0,0,sprint,small,
560,paris-nice/2022/stage-6,2022-03-11,10:40:00,38.475,me - men elite,213.6,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,97.0,2878.0,courthézon,aubagne,3,1155,9.1 km solo,paris-nice,2022,6,stage-race,other-tour,0,0,solo,no sprint,9.1
561,tirreno-adriatico/2022/stage-6,2022-03-12,10:50:00,39.216,me - men elite,215.0,2.wt,uci.wr.c1.stage - tm2022,mountain_uphill_finish,266.0,3817.0,apecchio,carpegna,10,1059,16 km solo,tirreno-adriatico,2022,6,stage-race,other-tour,0,0,solo,no sprint,16.0
562,volta-a-catalunya/2022/stage-6,2022-03-26,13:00:00,40.575,me - men elite,168.6,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,90.0,2706.0,salou,cambrils,21,722,sprint a deux,volta-a-catalunya,2022,6,stage-race,other-tour,0,0,sprint,a deux,
563,itzulia-basque-country/2022/stage-6,2022-04-09,14:05:00,35.849,me - men elite,135.7,2.wt,uci.wr.c2.stage - tm2022,hill_uphill_finish,275.0,3636.0,eibar,arrate,19,741,sprint of small group,itzulia-basque-country,2022,6,stage-race,other-tour,0,1,sprint,small,
564,dauphine/2022/stage-6,2022-06-10,11:35:00,44.951,me - men elite,196.5,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,74.0,2958.0,rives,gap,13,774,0.7 km solo,dauphine,2022,6,stage-race,other-tour,0,0,solo,no sprint,0.7
565,tour-de-suisse/2022/stage-6,2022-06-17,11:38:00,34.219,me - men elite,177.5,2.wt,uci.wr.c1.stage - tm2022,mountain_uphill_finish,304.0,4155.0,locarno,moosalp,14,733,sprint of small group,tour-de-suisse,2022,6,stage-race,other-tour,0,0,sprint,small,
566,tour-de-pologne/2022/stage-6,2022-08-04,13:54:00,40.075,me - men elite,11.8,2.wt,uci.wr.c2.stage - tm2022,hill_uphill_finish,28.0,337.0,nowy targ (gronków),stacja narciarska rusiński,37,466,time trial,tour-de-pologne,2022,6,stage-race,other-tour,1,0,time trial,no sprint,
567,uae-tour/2022/stage-7,2022-02-26,12:50:00,44.311,me - men elite,148.0,2.wt,uci.wr.c3.stage - tm2022,mountain_uphill_finish,133.0,1364.0,al ain,jebel hafeet,33,623,sprint a deux,uae-tour,2022,7,stage-race,other-tour,0,1,sprint,a deux,
568,paris-nice/2022/stage-7,2022-03-12,10:40:00,38.355,me - men elite,155.2,2.wt,uci.wr.c1.stage - tm2022,mountain_uphill_finish,303.0,3582.0,nice,col de turini,3,1155,sprint of small group,paris-nice,2022,7,stage-race,other-tour,0,0,sprint,small,
569,tirreno-adriatico/2022/stage-7,2022-03-13,11:15:00,43.37,me - men elite,159.0,2.wt,uci.wr.c1.stage - tm2022,hill_flat_finish,19.0,1296.0,san benedetto del tronto,san benedetto del tronto,10,1059,sprint of large group,tirreno-adriatico,2022,7,stage-race,other-tour,0,1,sprint,large,
570,volta-a-catalunya/2022/stage-7,2022-03-27,10:55:00,41.968,me - men elite,138.6,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,154.0,2121.0,barcelona,barcelona,21,722,sprint of small group,volta-a-catalunya,2022,7,stage-race,other-tour,0,1,sprint,small,
571,dauphine/2022/stage-7,2022-06-11,13:05:00,34.626,me - men elite,134.8,2.wt,uci.wr.c1.stage - tm2022,mountain_uphill_finish,311.0,3828.0,saint-chaffrey,vaujany,13,774,5.7 km solo,dauphine,2022,7,stage-race,other-tour,0,0,solo,no sprint,5.7
572,tour-de-suisse/2022/stage-7,2022-06-18,11:12:00,38.076,me - men elite,194.6,2.wt,uci.wr.c1.stage - tm2022,mountain_uphill_finish,347.0,3881.0,ambri,malbun,14,733,2 km solo,tour-de-suisse,2022,7,stage-race,other-tour,0,0,solo,no sprint,2.0
573,tour-de-pologne/2022/stage-7,2022-08-05,14:35:00,44.574,me - men elite,177.8,2.wt,uci.wr.c2.stage - tm2022,hill_flat_finish,36.0,1875.0,valsir,kraków,37,466,sprint of large group,tour-de-pologne,2022,7,stage-race,other-tour,0,1,sprint,large,
574,paris-nice/2022/stage-8,2022-03-13,14:00:00,40.096,me - men elite,115.6,2.wt,uci.wr.c1.stage - tm2022,mountain_flat_finish,184.0,2436.0,nice,nice,3,1155,19.2 km solo,paris-nice,2022,8,stage-race,other-tour,0,1,solo,no sprint,19.2
575,dauphine/2022/stage-8,2022-06-12,13:05:00,36.314,me - men elite,138.8,2.wt,uci.wr.c1.stage - tm2022,mountain_uphill_finish,375.0,3782.0,saint-alban-leysse,plateau de salaison,13,774,other,dauphine,2022,8,stage-race,other-tour,0,1,other,no sprint,
576,tour-de-suisse/2022/stage-8,2022-06-19,14:10:00,54.021,me - men elite,25.6,2.wt,uci.wr.c1.stage - tm2022,flat,3.0,131.0,vaduz,vaduz,14,733,time trial,tour-de-suisse,2022,8,stage-race,other-tour,1,1,time trial,no sprint,
577,tour-down-under/2023/stage-1,2023-01-18,11:33:00,41.336,me - men elite,149.9,2.wt,uci.wr.c1.stage,hill_flat_finish,44.0,1715.0,tanunda,tanunda,40,482,sprint of large group,tour-down-under,2023,1,stage-race,other-tour,0,0,sprint,large,
578,uae-tour/2023/stage-1,2023-02-20,13:00:00,45.854,me - men elite,151.0,2.wt,uci.wr.c3.stage,flat,2.0,518.0,al dhafra castle,al mirfa,35,530,sprint of small group,uae-tour,2023,1,stage-race,other-tour,0,0,sprint,small,
579,tour-down-under/2023/stage-2,2023-01-19,11:44:00,38.593,me - men elite,154.8,2.wt,uci.wr.c1.stage,hill_flat_finish,72.0,1945.0,brighton,victor harbor,40,482,0.5 km solo,tour-down-under,2023,2,stage-race,other-tour,0,0,solo,no sprint,0.5
580,uae-tour/2023/stage-2,2023-02-21,13:35:00,56.77,me - men elite,17.3,2.wt,uci.wr.c3.stage,flat,0.0,5.0,khalifa port,khalifa port,35,530,? - let us know!,uae-tour,2023,2,stage-race,other-tour,0,0,other,no sprint,
581,tour-down-under/2023/stage-3,2023-01-20,11:40:00,41.673,me - men elite,116.8,2.wt,uci.wr.c1.stage,hill_flat_finish,107.0,1831.0,norwood,campbelltown,40,482,sprint of small group,tour-down-under,2023,3,stage-race,other-tour,0,0,sprint,small,
582,uae-tour/2023/stage-3,2023-02-22,11:45:00,38.092,me - men elite,185.0,2.wt,uci.wr.c3.stage,mountain_uphill_finish,190.0,2741.0,umbrella beach al fujairah,jebel jais,35,530,10.2 km solo,uae-tour,2023,3,stage-race,other-tour,0,0,solo,no sprint,10.2
583,tour-down-under/2023/stage-4,2023-01-21,11:32:00,46.015,me - men elite,133.2,2.wt,uci.wr.c1.stage,hill_uphill_finish,21.0,1103.0,port willunga,willunga township,40,482,sprint of large group,tour-down-under,2023,4,stage-race,other-tour,0,0,sprint,large,
584,uae-tour/2023/stage-4,2023-02-23,12:30:00,45.388,me - men elite,174.0,2.wt,uci.wr.c3.stage,flat,0.0,304.0,al shindagha,dubai harbour,35,530,sprint of large group,uae-tour,2023,4,stage-race,other-tour,0,0,sprint,large,
585,tour-down-under/2023/stage-5,2023-01-22,11:47:00,41.856,me - men elite,112.5,2.wt,uci.wr.c1.stage,hill_uphill_finish,110.0,2224.0,unley,mount lofty,40,482,sprint a deux,tour-down-under,2023,5,stage-race,other-tour,0,1,sprint,a deux,
586,uae-tour/2023/stage-5,2023-02-24,12:35:00,43.017,me - men elite,170.0,2.wt,uci.wr.c3.stage,flat,3.0,522.0,al marjan island,umm al quwain,35,530,sprint of large group,uae-tour,2023,5,stage-race,other-tour,0,0,sprint,large,
587,uae-tour/2023/stage-6,2023-02-25,12:40:00,45.027,me - men elite,166.0,2.wt,uci.wr.c3.stage,flat,0.0,146.0,warner bros. world abu dhabi,abu dhabi breakwater,35,530,sprint of large group,uae-tour,2023,6,stage-race,other-tour,0,0,sprint,large,
588,uae-tour/2023/stage-7,2023-02-26,12:45:00,43.777,me - men elite,153.0,2.wt,uci.wr.c3.stage,mountain_uphill_finish,144.0,1378.0,hazza bin zayed stadium,jebel hafeet,35,530,3 km solo,uae-tour,2023,7,stage-race,other-tour,0,1,solo,no sprint,3.0
589,giro-d-italia/2019/stage-1,2019-05-11,16:50:00,37.209,me - men elite,8.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,39.0,291.0,bologna,madonna di san luca,0,868,time trial,giro-d-italia,2019,1,stage-race,grand-tour,1,0,time trial,no sprint,
590,giro-d-italia/2019/stage-2,2019-05-12,12:20:00,43.201,me - men elite,205.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,69.0,2242.0,bologna,fucecchio,0,868,sprint of small group,giro-d-italia,2019,2,stage-race,grand-tour,0,0,sprint,small,
591,giro-d-italia/2019/stage-3,2019-05-13,12:14:00,40.827,me - men elite,220.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,31.0,1790.0,vinci,orbetello,0,868,sprint of large group,giro-d-italia,2019,3,stage-race,grand-tour,0,0,sprint,large,
592,giro-d-italia/2019/stage-4,2019-05-14,11:30:00,39.354,me - men elite,235.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,80.0,2995.0,orbetello,frascati,0,868,0.5 km solo,giro-d-italia,2019,4,stage-race,grand-tour,0,0,solo,no sprint,0.5
593,giro-d-italia/2019/stage-5,2019-05-15,14:00:00,42.916,me - men elite,140.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,88.0,2056.0,frascati,terracina,0,868,sprint of large group,giro-d-italia,2019,5,stage-race,grand-tour,0,0,sprint,large,
594,giro-d-italia/2019/stage-6,2019-05-16,11:25:00,41.389,me - men elite,238.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,99.0,2881.0,cassino,san giovanni rotondo,0,868,sprint a deux,giro-d-italia,2019,6,stage-race,grand-tour,0,0,sprint,a deux,
595,giro-d-italia/2019/stage-7,2019-05-17,12:40:00,45.04,me - men elite,185.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,101.0,2626.0,vasto,l'aquila,0,868,1.3 km solo,giro-d-italia,2019,7,stage-race,grand-tour,0,0,solo,no sprint,1.3
596,giro-d-italia/2019/stage-8,2019-05-18,11:25:00,41.743,me - men elite,239.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,75.0,1998.0,tortoreto lido,pesaro,0,868,sprint of large group,giro-d-italia,2019,8,stage-race,grand-tour,0,0,sprint,large,
