,Rnk,BIB,H2H,Rider,Age,Team,UCI,Pnt,Time,race_code,,Avg
1137,18,131,,COSNEFROY BenoîtAG2R La Mondiale,24,AG2R La Mondiale,30,24,0:580:58,liege-bastogne-liege/2020,,
1138,19,11,,FRAILE OmarAstana Pro Team,30,Astana Pro Team,30,22,",,0:58",liege-bastogne-liege/2020,,
1139,20,45,,MARTÍNEZ Daniel FelipeEF Pro Cycling,24,EF Pro Cycling,30,20,",,0:58",liege-bastogne-liege/2020,,
1140,21,23,,KÄMNA LennardBORA - hansgrohe,24,BORA - hansgrohe,20,19,",,0:58",liege-bastogne-liege/2020,,
1141,22,37,,SCHULTZ NickMitchelton-Scott,26,Mitchelton-Scott,20,18,",,0:58",liege-bastogne-liege/2020,,
1142,23,201,,VANENDERT JelleBingoal - Wallonie Bruxelles,35,Bingoal - Wallonie Bruxelles,20,17,",,0:58",liege-bastogne-liege/2020,,
1143,24,127,,VLIEGEN LoïcCircus - Wanty Gobert,26,Circus - Wanty Gobert,20,16,",,0:58",liege-bastogne-liege/2020,,
1144,25,51,,MADOUAS ValentinGroupama - FDJ,24,Groupama - FDJ,20,15,",,0:58",liege-bastogne-liege/2020,,
1145,26,143,,HERRADA JesúsCofidis,30,Cofidis,20,14,",,0:58",liege-bastogne-liege/2020,,
1146,27,87,,TEUNS DylanBahrain - McLaren,28,Bahrain - McLaren,20,13,",,0:58",liege-bastogne-liege/2020,,
1147,28,227,,SIMON JulienTeam Total Direct Energie,35,Team Total Direct Energie,20,12,",,0:58",liege-bastogne-liege/2020,,
1148,29,61,,VERONA CarlosMovistar Team,27,Movistar Team,20,11,",,0:58",liege-bastogne-liege/2020,,
1149,30,194,,GESCHKE SimonCCC Team,34,CCC Team,20,10,",,0:58",liege-bastogne-liege/2020,,
1150,31,193,,DE MARCHI AlessandroCCC Team,34,CCC Team,10,9,",,0:58",liege-bastogne-liege/2020,,
1151,32,225,,HIVERT JonathanTeam Total Direct Energie,35,Team Total Direct Energie,10,8,1:181:18,liege-bastogne-liege/2020,,
1152,33,91,,WELLENS TimLotto Soudal,29,Lotto Soudal,10,7,",,1:18",liege-bastogne-liege/2020,,
1153,34,182,,SBARAGLI KristianAlpecin-Fenix,30,Alpecin-Fenix,10,6,",,1:18",liege-bastogne-liege/2020,,
1154,35,157,,SKUJIŅŠ TomsTrek - Segafredo,29,Trek - Segafredo,10,5,",,1:18",liege-bastogne-liege/2020,,
1155,36,187,,VERVAEKE LouisAlpecin-Fenix,26,Alpecin-Fenix,10,5,",,1:18",liege-bastogne-liege/2020,,
1156,37,214,,NEILANDS KristsIsrael Start-Up Nation,26,Israel Start-Up Nation,10,5,",,1:18",liege-bastogne-liege/2020,,
1157,38,234,,GASPAROTTO EnricoNTT Pro Cycling,38,NTT Pro Cycling,10,5,",,1:18",liege-bastogne-liege/2020,,
1158,39,185,,VAKOČ PetrAlpecin-Fenix,28,Alpecin-Fenix,10,5,",,1:18",liege-bastogne-liege/2020,,
1159,40,113,,COSTA RuiUAE Team Emirates,33,UAE Team Emirates,10,5,",,1:18",liege-bastogne-liege/2020,,
1160,41,17,,SÁNCHEZ Luis LeónAstana Pro Team,36,Astana Pro Team,10,5,",,1:18",liege-bastogne-liege/2020,,
1161,42,114,,HENAO SergioUAE Team Emirates,32,UAE Team Emirates,10,5,",,1:18",liege-bastogne-liege/2020,,
1162,43,165,,POWER RobertTeam Sunweb,25,Team Sunweb,10,5,",,1:18",liege-bastogne-liege/2020,,
1163,44,67,,PRADES EduardMovistar Team,33,Movistar Team,10,5,1:311:31,liege-bastogne-liege/2020,,
1164,45,66,,JORGENSON MatteoMovistar Team,21,Movistar Team,10,5,",,1:31",liege-bastogne-liege/2020,,
1165,46,121,,BAKELANTS JanCircus - Wanty Gobert,34,Circus - Wanty Gobert,10,5,1:341:34,liege-bastogne-liege/2020,,
1166,47,13,,HOULE HugoAstana Pro Team,30,Astana Pro Team,10,5,1:551:55,liege-bastogne-liege/2020,,
1167,48,136,,JAUREGUI QuentinAG2R La Mondiale,26,AG2R La Mondiale,10,5,",,1:55",liege-bastogne-liege/2020,,
1168,49,195,,HIRT JanCCC Team,29,CCC Team,10,5,",,1:55",liege-bastogne-liege/2020,,
1169,50,104,,HOFSTEDE LennardTeam Jumbo-Visma,25,Team Jumbo-Visma,10,5,4:114:11,liege-bastogne-liege/2020,,
1170,51,167,,VAN WILDER IlanTeam Sunweb,20,Team Sunweb,5,5,",,4:11",liege-bastogne-liege/2020,,
1171,52,27,,SCHELLING IdeBORA - hansgrohe,22,BORA - hansgrohe,5,5,5:595:59,liege-bastogne-liege/2020,,
1172,53,184,,TULETT BenAlpecin-Fenix,19,Alpecin-Fenix,5,5,",,5:59",liege-bastogne-liege/2020,,
1173,54,247,,VAN POUCKE AaronSport Vlaanderen - Baloise,22,Sport Vlaanderen - Baloise,5,5,",,5:59",liege-bastogne-liege/2020,,
1174,55,221,,BURGAUDEAU MathieuTeam Total Direct Energie,21,Team Total Direct Energie,5,5,",,5:59",liege-bastogne-liege/2020,,
1175,56,135,,GODON DorianAG2R La Mondiale,24,AG2R La Mondiale,3,5,",,5:59",liege-bastogne-liege/2020,,
1176,57,215,,PICCOLI JamesIsrael Start-Up Nation,29,Israel Start-Up Nation,3,5,",,5:59",liege-bastogne-liege/2020,,
1177,58,52,,ARMIRAIL BrunoGroupama - FDJ,26,Groupama - FDJ,3,5,",,5:59",liege-bastogne-liege/2020,,
1178,59,15,,KUDUS MerhawiAstana Pro Team,26,Astana Pro Team,3,5,",,5:59",liege-bastogne-liege/2020,,
1179,60,203,,LIETAER EliotBingoal - Wallonie Bruxelles,30,Bingoal - Wallonie Bruxelles,3,5,",,5:59",liege-bastogne-liege/2020,,
1180,61,125,,PETILLI SimoneCircus - Wanty Gobert,27,Circus - Wanty Gobert,,5,",,5:59",liege-bastogne-liege/2020,,
1181,62,56,,ROUX AnthonyGroupama - FDJ,33,Groupama - FDJ,,5,",,5:59",liege-bastogne-liege/2020,,
1182,63,152,,KAMP AlexanderTrek - Segafredo,26,Trek - Segafredo,,5,",,5:59",liege-bastogne-liege/2020,,
1183,64,192,,BARTA WillCCC Team,24,CCC Team,,5,",,5:59",liege-bastogne-liege/2020,,
1184,65,124,,LAMMERTINK MauritsCircus - Wanty Gobert,30,Circus - Wanty Gobert,,5,",,5:59",liege-bastogne-liege/2020,,
1185,66,202,,HUYS LaurensBingoal - Wallonie Bruxelles,22,Bingoal - Wallonie Bruxelles,,5,",,5:59",liege-bastogne-liege/2020,,
1186,67,233,,BATTISTELLA SamueleNTT Pro Cycling,21,NTT Pro Cycling,,5,",,5:59",liege-bastogne-liege/2020,,
1187,68,197,,ZIMMERMANN GeorgCCC Team,22,CCC Team,,5,",,5:59",liege-bastogne-liege/2020,,
1188,69,117,,RAVASI EdwardUAE Team Emirates,26,UAE Team Emirates,,5,",,5:59",liege-bastogne-liege/2020,,
1189,70,174,,HAYTER EthanINEOS Grenadiers,22,INEOS Grenadiers,,5,",,5:59",liege-bastogne-liege/2020,,
1190,71,175,,HENAO SebastiánINEOS Grenadiers,27,INEOS Grenadiers,,5,",,5:59",liege-bastogne-liege/2020,,
1191,72,65,,ERVITI ImanolMovistar Team,36,Movistar Team,,5,",,5:59",liege-bastogne-liege/2020,,
1192,73,204,,LIVYNS ArjenBingoal - Wallonie Bruxelles,26,Bingoal - Wallonie Bruxelles,,5,",,5:59",liege-bastogne-liege/2020,,
1193,74,5,,DEVENYNS DriesDeceuninck - Quick Step,37,Deceuninck - Quick Step,,5,",,5:59",liege-bastogne-liege/2020,,
1194,75,75,,OWSIAN ŁukaszTeam Arkéa Samsic,30,Team Arkéa Samsic,,5,",,5:59",liege-bastogne-liege/2020,,
1195,76,32,,ALBASINI MichaelMitchelton-Scott,39,Mitchelton-Scott,,5,6:036:03,liege-bastogne-liege/2020,,
1196,77,34,,IMPEY DarylMitchelton-Scott,35,Mitchelton-Scott,,5,",,6:03",liege-bastogne-liege/2020,,
1197,78,35,,JUUL-JENSEN ChristopherMitchelton-Scott,31,Mitchelton-Scott,,5,",,6:03",liege-bastogne-liege/2020,,
1198,79,77,,SWIFT ConnorTeam Arkéa Samsic,24,Team Arkéa Samsic,,5,",,6:03",liege-bastogne-liege/2020,,
1199,80,164,,DONOVAN MarkTeam Sunweb,21,Team Sunweb,,5,",,6:03",liege-bastogne-liege/2020,,
1200,81,72,,ANACONA WinnerTeam Arkéa Samsic,32,Team Arkéa Samsic,,5,",,6:03",liege-bastogne-liege/2020,,
1201,82,176,,SOSA Iván RamiroINEOS Grenadiers,22,INEOS Grenadiers,,5,",,6:03",liege-bastogne-liege/2020,,
1202,83,166,,STORER MichaelTeam Sunweb,23,Team Sunweb,,5,",,6:03",liege-bastogne-liege/2020,,
1203,84,107,,VINGEGAARD JonasTeam Jumbo-Visma,23,Team Jumbo-Visma,,5,",,6:03",liege-bastogne-liege/2020,,
1204,85,73,,BONNAMOUR FranckTeam Arkéa Samsic,25,Team Arkéa Samsic,,5,6:386:38,liege-bastogne-liege/2020,,
1205,86,144,,HERRADA JoséCofidis,35,Cofidis,,5,8:088:08,liege-bastogne-liege/2020,,
1206,87,86,,POELS WoutBahrain - McLaren,33,Bahrain - McLaren,,5,8:358:35,liege-bastogne-liege/2020,,
1207,88,92,,DEWULF StanLotto Soudal,22,Lotto Soudal,,5,8:438:43,liege-bastogne-liege/2020,,
1208,89,224,,GRELLIER FabienTeam Total Direct Energie,25,Team Total Direct Energie,,5,",,8:43",liege-bastogne-liege/2020,,
1209,90,84,,INKELAAR KevinBahrain - McLaren,23,Bahrain - McLaren,,5,8:478:47,liege-bastogne-liege/2020,,
1210,91,7,,VANSEVENANT MauriDeceuninck - Quick Step,21,Deceuninck - Quick Step,,5,9:099:09,liege-bastogne-liege/2020,,
1211,92,46,,POWLESS NeilsonEF Pro Cycling,24,EF Pro Cycling,,5,10:5810:58,liege-bastogne-liege/2020,,
1212,93,95,,MERTZ RémyLotto Soudal,25,Lotto Soudal,,5,12:0412:04,liege-bastogne-liege/2020,,
1213,94,6,,JUNGELS BobDeceuninck - Quick Step,28,Deceuninck - Quick Step,,5,",,12:04",liege-bastogne-liege/2020,,
1214,95,63,,ARCAS JorgeMovistar Team,28,Movistar Team,,5,",,12:04",liege-bastogne-liege/2020,,
1215,96,62,,ALBA Juan DiegoMovistar Team,23,Movistar Team,,5,",,12:04",liege-bastogne-liege/2020,,
1216,97,64,,ELOSEGUI IñigoMovistar Team,22,Movistar Team,,5,",,12:04",liege-bastogne-liege/2020,,
1217,98,36,,PEÁK BarnabásMitchelton-Scott,21,Mitchelton-Scott,,5,12:5212:52,liege-bastogne-liege/2020,,
1218,99,54,,LADAGNOUS MatthieuGroupama - FDJ,35,Groupama - FDJ,,5,13:0813:08,liege-bastogne-liege/2020,,
1219,100,213,,HOLLENSTEIN RetoIsrael Start-Up Nation,35,Israel Start-Up Nation,,5,",,13:08",liege-bastogne-liege/2020,,
1220,101,205,,MOLLY KennyBingoal - Wallonie Bruxelles,23,Bingoal - Wallonie Bruxelles,,5,",,13:08",liege-bastogne-liege/2020,,
1221,102,223,,GAILLARD MarlonTeam Total Direct Energie,24,Team Total Direct Energie,,5,",,13:08",liege-bastogne-liege/2020,,
1222,103,115,,MUÑOZ Cristian CamiloUAE Team Emirates,24,UAE Team Emirates,,5,",,13:08",liege-bastogne-liege/2020,,
1223,104,57,,SEIGLE RomainGroupama - FDJ,25,Groupama - FDJ,,5,",,13:08",liege-bastogne-liege/2020,,
1224,105,96,,VAN DER SANDE ToshLotto Soudal,29,Lotto Soudal,,5,",,13:08",liege-bastogne-liege/2020,,
1225,106,173,,GOŁAŚ MichałINEOS Grenadiers,36,INEOS Grenadiers,,5,",,13:08",liege-bastogne-liege/2020,,
1226,107,232,,BARBERO CarlosNTT Pro Cycling,29,NTT Pro Cycling,,5,",,13:08",liege-bastogne-liege/2020,,
1227,108,133,,CHEREL MikaëlAG2R La Mondiale,34,AG2R La Mondiale,,5,",,13:08",liege-bastogne-liege/2020,,
1228,109,142,,BARCELÓ FernandoCofidis,24,Cofidis,,5,",,13:08",liege-bastogne-liege/2020,,
1229,110,3,,CAVAGNA RémiDeceuninck - Quick Step,25,Deceuninck - Quick Step,,5,",,13:08",liege-bastogne-liege/2020,,
1230,111,241,,SPRENGERS ThomasSport Vlaanderen - Baloise,30,Sport Vlaanderen - Baloise,,5,",,13:08",liege-bastogne-liege/2020,,
1231,112,145,,LAFAY VictorCofidis,24,Cofidis,,5,",,13:08",liege-bastogne-liege/2020,,
1232,113,132,,CHAMPOUSSIN ClémentAG2R La Mondiale,22,AG2R La Mondiale,,5,",,13:08",liege-bastogne-liege/2020,,
1233,114,154,,LÓPEZ Juan PedroTrek - Segafredo,23,Trek - Segafredo,,5,",,13:08",liege-bastogne-liege/2020,,
1234,115,93,,FRISON FrederikLotto Soudal,28,Lotto Soudal,,5,",,13:08",liege-bastogne-liege/2020,,
1235,116,196,,SCHÄR MichaelCCC Team,34,CCC Team,,5,",,13:08",liege-bastogne-liege/2020,,
1236,117,226,,OURSELIN PaulTeam Total Direct Energie,26,Team Total Direct Energie,,5,",,13:08",liege-bastogne-liege/2020,,
1237,118,183,,THWAITES ScottAlpecin-Fenix,30,Alpecin-Fenix,,5,",,13:08",liege-bastogne-liege/2020,,
1238,119,156,,RIES MichelTrek - Segafredo,22,Trek - Segafredo,,5,",,13:08",liege-bastogne-liege/2020,,
1239,120,33,,GRMAY TsgabuMitchelton-Scott,29,Mitchelton-Scott,,5,",,13:08",liege-bastogne-liege/2020,,
1240,121,222,,FERRON ValentinTeam Total Direct Energie,22,Team Total Direct Energie,,5,",,13:08",liege-bastogne-liege/2020,,
1241,122,216,,SCHELLING PatrickIsrael Start-Up Nation,30,Israel Start-Up Nation,,5,",,13:08",liege-bastogne-liege/2020,,
1242,123,246,,PLANCKAERT EmielSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,5,",,13:08",liege-bastogne-liege/2020,,
1243,124,97,,VAN MOER BrentLotto Soudal,22,Lotto Soudal,,5,",,13:08",liege-bastogne-liege/2020,,
1244,125,147,,PÉRICHON Pierre-LucCofidis,33,Cofidis,,5,",,13:08",liege-bastogne-liege/2020,,
1245,DNF,134,,FRANK MathiasAG2R La Mondiale,33,AG2R La Mondiale,,,-,liege-bastogne-liege/2020,,
1246,DNF,137,,VUILLERMOZ AlexisAG2R La Mondiale,32,AG2R La Mondiale,,,-,liege-bastogne-liege/2020,,
1247,DNF,186,,VERGAERDE OttoAlpecin-Fenix,26,Alpecin-Fenix,,,-,liege-bastogne-liege/2020,,
1248,DNF,191,,VAN AVERMAET GregCCC Team,35,CCC Team,,,-,liege-bastogne-liege/2020,,
1249,DNF,76,,PICHON LaurentTeam Arkéa Samsic,34,Team Arkéa Samsic,,,-,liege-bastogne-liege/2020,,
1250,DNF,74,,DECLERCQ BenjaminTeam Arkéa Samsic,26,Team Arkéa Samsic,,,-,liege-bastogne-liege/2020,,
1251,DNF,146,,MATÉ Luis ÁngelCofidis,36,Cofidis,,,-,liege-bastogne-liege/2020,,
1252,DNF,53,,BONNET WilliamGroupama - FDJ,38,Groupama - FDJ,,,-,liege-bastogne-liege/2020,,
1253,DNF,31,,YATES AdamMitchelton-Scott,28,Mitchelton-Scott,,,-,liege-bastogne-liege/2020,,
1254,DNF,112,,ARDILA Andrés CamiloUAE Team Emirates,21,UAE Team Emirates,,,-,liege-bastogne-liege/2020,,
1255,DNF,116,,POLANC JanUAE Team Emirates,28,UAE Team Emirates,,,-,liege-bastogne-liege/2020,,
1256,DNF,153,,KIRSCH AlexTrek - Segafredo,28,Trek - Segafredo,,,-,liege-bastogne-liege/2020,,
1257,DNF,155,,PEDERSEN MadsTrek - Segafredo,24,Trek - Segafredo,,,-,liege-bastogne-liege/2020,,
1258,DNF,235,,VALGREN MichaelNTT Pro Cycling,28,NTT Pro Cycling,,,-,liege-bastogne-liege/2020,,
1259,DNF,236,,KREUZIGER RomanNTT Pro Cycling,34,NTT Pro Cycling,,,-,liege-bastogne-liege/2020,,
1260,DNF,237,,MÄDER GinoNTT Pro Cycling,23,NTT Pro Cycling,,,-,liege-bastogne-liege/2020,,
1261,DNF,231,,KING BenNTT Pro Cycling,31,NTT Pro Cycling,,,-,liege-bastogne-liege/2020,,
1262,DNF,2,,BAGIOLI AndreaDeceuninck - Quick Step,21,Deceuninck - Quick Step,,,-,liege-bastogne-liege/2020,,
1263,DNF,4,,DECLERCQ TimDeceuninck - Quick Step,31,Deceuninck - Quick Step,,,-,liege-bastogne-liege/2020,,
1264,DNF,102,,DE PLUS LaurensTeam Jumbo-Visma,25,Team Jumbo-Visma,,,-,liege-bastogne-liege/2020,,
1265,DNF,105,,LEEZER TomTeam Jumbo-Visma,34,Team Jumbo-Visma,,,-,liege-bastogne-liege/2020,,
1266,DNF,106,,MARTENS PaulTeam Jumbo-Visma,36,Team Jumbo-Visma,,,-,liege-bastogne-liege/2020,,
1267,DNF,162,,ARENSMAN ThymenTeam Sunweb,20,Team Sunweb,,,-,liege-bastogne-liege/2020,,
1268,DNF,16,,MARTINELLI DavideAstana Pro Team,27,Astana Pro Team,,,-,liege-bastogne-liege/2020,,
1269,DNF,12,,DE VREESE LaurensAstana Pro Team,32,Astana Pro Team,,,-,liege-bastogne-liege/2020,,
1270,DNF,25,,MCCARTHY JayBORA - hansgrohe,28,BORA - hansgrohe,,,-,liege-bastogne-liege/2020,,
1271,DNF,21,,SCHACHMANN MaximilianBORA - hansgrohe,26,BORA - hansgrohe,,,-,liege-bastogne-liege/2020,,
1272,DNF,26,,SAGAN JurajBORA - hansgrohe,31,BORA - hansgrohe,,,-,liege-bastogne-liege/2020,,
1273,DNF,22,,GATTO OscarBORA - hansgrohe,35,BORA - hansgrohe,,,-,liege-bastogne-liege/2020,,
1274,DNF,24,,LAAS MartinBORA - hansgrohe,27,BORA - hansgrohe,,,-,liege-bastogne-liege/2020,,
1275,DNF,177,,WURF CameronINEOS Grenadiers,37,INEOS Grenadiers,,,-,liege-bastogne-liege/2020,,
1276,DNF,172,,FROOME ChrisINEOS Grenadiers,35,INEOS Grenadiers,,,-,liege-bastogne-liege/2020,,
1277,DNF,243,,DELTOMBE KevinSport Vlaanderen - Baloise,26,Sport Vlaanderen - Baloise,,,-,liege-bastogne-liege/2020,,
1278,DNF,244,,GHYS RobbeSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,-,liege-bastogne-liege/2020,,
1279,DNF,245,,MERTENS JulianSport Vlaanderen - Baloise,22,Sport Vlaanderen - Baloise,,,-,liege-bastogne-liege/2020,,
1280,DNF,242,,DE VYLDER LindsaySport Vlaanderen - Baloise,25,Sport Vlaanderen - Baloise,,,-,liege-bastogne-liege/2020,,
1281,DNF,207,,PEYSKENS DimitriBingoal - Wallonie Bruxelles,28,Bingoal - Wallonie Bruxelles,,,-,liege-bastogne-liege/2020,,
1282,DNF,206,,PAASSCHENS MathijsBingoal - Wallonie Bruxelles,24,Bingoal - Wallonie Bruxelles,,,-,liege-bastogne-liege/2020,,
1283,DNF,126,,VAN MELSEN KévinCircus - Wanty Gobert,33,Circus - Wanty Gobert,,,-,liege-bastogne-liege/2020,,
1284,DNF,122,,DEGAND ThomasCircus - Wanty Gobert,34,Circus - Wanty Gobert,,,-,liege-bastogne-liege/2020,,
1285,DNF,123,,DOUBEY FabienCircus - Wanty Gobert,26,Circus - Wanty Gobert,,,-,liege-bastogne-liege/2020,,
1286,DNF,94,,GOOSSENS KobeLotto Soudal,24,Lotto Soudal,,,-,liege-bastogne-liege/2020,,
1287,DNF,212,,GOLDSTEIN OmerIsrael Start-Up Nation,24,Israel Start-Up Nation,,,-,liege-bastogne-liege/2020,,
1288,DNF,217,,SUTHERLAND RoryIsrael Start-Up Nation,38,Israel Start-Up Nation,,,-,liege-bastogne-liege/2020,,
1289,DNF,81,,LANDA MikelBahrain - McLaren,30,Bahrain - McLaren,,,-,liege-bastogne-liege/2020,,
1290,DNF,82,,BUITRAGO SantiagoBahrain - McLaren,21,Bahrain - McLaren,,,-,liege-bastogne-liege/2020,,
1291,DNF,83,,CARUSO DamianoBahrain - McLaren,32,Bahrain - McLaren,,,-,liege-bastogne-liege/2020,,
1292,DNF,43,,HOWES AlexEF Pro Cycling,32,EF Pro Cycling,,,-,liege-bastogne-liege/2020,,
1293,DNF,44,,KEUKELEIRE JensEF Pro Cycling,31,EF Pro Cycling,,,-,liege-bastogne-liege/2020,,
1294,DNF,42,,BETTIOL AlbertoEF Pro Cycling,26,EF Pro Cycling,,,-,liege-bastogne-liege/2020,,
1295,,,,,,,,,,gent-wevelgem/2020,,
1296,1,181,,PEDERSEN MadsTrek - Segafredo,24,Trek - Segafredo,500,225,5:19:20,gent-wevelgem/2020,,
1297,2,15,,SÉNÉCHAL FlorianDeceuninck - Quick Step,27,Deceuninck - Quick Step,400,150,",,0:00",gent-wevelgem/2020,,
1298,3,71,,TRENTIN MatteoCCC Team,31,CCC Team,325,110,",,0:00",gent-wevelgem/2020,,
1299,4,91,,BETTIOL AlbertoEF Pro Cycling,26,EF Pro Cycling,275,90,0:010:01,gent-wevelgem/2020,,
1300,5,101,,KÜNG StefanGroupama - FDJ,26,Groupama - FDJ,225,80,0:030:03,gent-wevelgem/2020,,
1301,6,23,,DEGENKOLB JohnLotto Soudal,31,Lotto Soudal,175,70,0:040:04,gent-wevelgem/2020,,
1302,7,14,,LAMPAERT YvesDeceuninck - Quick Step,29,Deceuninck - Quick Step,150,60,",,0:04",gent-wevelgem/2020,,
1303,8,121,,VAN AERT WoutTeam Jumbo-Visma,26,Team Jumbo-Visma,125,50,0:070:07,gent-wevelgem/2020,,
1304,9,201,,VAN DER POEL MathieuAlpecin-Fenix,25,Alpecin-Fenix,100,46,0:080:08,gent-wevelgem/2020,,
1305,10,52,,TEUNS DylanBahrain - McLaren,28,Bahrain - McLaren,85,42,1:401:40,gent-wevelgem/2020,,
1306,11,12,,ASGREEN KasperDeceuninck - Quick Step,25,Deceuninck - Quick Step,70,38,1:561:56,gent-wevelgem/2020,,
1307,12,166,,ROWE LukeINEOS Grenadiers,30,INEOS Grenadiers,60,34,",,1:56",gent-wevelgem/2020,,
1308,13,27,,VERMEERSCH FlorianLotto Soudal,21,Lotto Soudal,50,30,",,1:56",gent-wevelgem/2020,,
1309,14,31,,NAESEN OliverAG2R La Mondiale,30,AG2R La Mondiale,40,26,2:042:04,gent-wevelgem/2020,,
1310,15,63,,DRUCKER JempyBORA - hansgrohe,34,BORA - hansgrohe,35,22,",,2:04",gent-wevelgem/2020,,
1311,16,143,,JACOBS JohanMovistar Team,23,Movistar Team,30,20,2:062:06,gent-wevelgem/2020,,
1312,17,97,,VANMARCKE SepEF Pro Cycling,32,EF Pro Cycling,30,18,",,2:06",gent-wevelgem/2020,,
1313,18,126,,TEUNISSEN MikeTeam Jumbo-Visma,28,Team Jumbo-Visma,30,17,2:132:13,gent-wevelgem/2020,,
1314,19,1,,KRISTOFF AlexanderUAE Team Emirates,33,UAE Team Emirates,30,16,3:023:02,gent-wevelgem/2020,,
1315,20,234,,PASQUALON AndreaCircus - Wanty Gobert,32,Circus - Wanty Gobert,30,15,",,3:02",gent-wevelgem/2020,,
1316,21,173,,BOL CeesTeam Sunweb,25,Team Sunweb,20,14,",,3:02",gent-wevelgem/2020,,
1317,22,32,,DILLIER SilvanAG2R La Mondiale,30,AG2R La Mondiale,20,13,",,3:02",gent-wevelgem/2020,,
1318,23,242,,CAPIOT AmaurySport Vlaanderen - Baloise,27,Sport Vlaanderen - Baloise,20,12,",,3:02",gent-wevelgem/2020,,
1319,24,116,,HOFSTETTER HugoIsrael Start-Up Nation,26,Israel Start-Up Nation,20,11,",,3:02",gent-wevelgem/2020,,
1320,25,84,,LEMOINE CyrilCofidis,37,Cofidis,20,10,",,3:02",gent-wevelgem/2020,,
1321,26,24,,FRISON FrederikLotto Soudal,28,Lotto Soudal,20,9,",,3:02",gent-wevelgem/2020,,
1322,27,203,,MERLIER TimAlpecin-Fenix,27,Alpecin-Fenix,20,8,",,3:02",gent-wevelgem/2020,,
1323,28,155,,JANSE VAN RENSBURG ReinardtNTT Pro Cycling,31,NTT Pro Cycling,20,7,",,3:02",gent-wevelgem/2020,,
1324,29,196,,TURGIS AnthonyTeam Total Direct Energie,26,Team Total Direct Energie,20,6,",,3:02",gent-wevelgem/2020,,
1325,30,207,,VERMEERSCH GianniAlpecin-Fenix,27,Alpecin-Fenix,20,5,",,3:02",gent-wevelgem/2020,,
1326,31,62,,BURGHARDT MarcusBORA - hansgrohe,37,BORA - hansgrohe,10,5,",,3:02",gent-wevelgem/2020,,
1327,32,74,,VAN HOECKE GijsCCC Team,28,CCC Team,10,5,",,3:02",gent-wevelgem/2020,,
1328,33,26,,VAN MOER BrentLotto Soudal,22,Lotto Soudal,10,5,",,3:02",gent-wevelgem/2020,,
1329,34,36,,NAESEN LawrenceAG2R La Mondiale,28,AG2R La Mondiale,10,5,",,3:02",gent-wevelgem/2020,,
1330,35,107,,STEWART JakeGroupama - FDJ,21,Groupama - FDJ,10,5,",,3:02",gent-wevelgem/2020,,
1331,36,45,,HOULE HugoAstana Pro Team,30,Astana Pro Team,10,5,",,3:02",gent-wevelgem/2020,,
1332,37,211,,DEBUSSCHERE JensB&B Hotels - Vital Concept p/b KTM,31,B&B Hotels - Vital Concept p/b KTM,10,5,",,3:02",gent-wevelgem/2020,,
1333,38,186,,STUYVEN JasperTrek - Segafredo,28,Trek - Segafredo,10,5,",,3:02",gent-wevelgem/2020,,
1334,39,57,,WRIGHT FredBahrain - McLaren,21,Bahrain - McLaren,10,5,",,3:02",gent-wevelgem/2020,,
1335,40,85,,TOUZÉ DamienCofidis,24,Cofidis,10,5,",,3:02",gent-wevelgem/2020,,
1336,41,16,,ŠTYBAR ZdeněkDeceuninck - Quick Step,34,Deceuninck - Quick Step,10,5,",,3:02",gent-wevelgem/2020,,
1337,42,3,,BYSTRØM Sven ErikUAE Team Emirates,28,UAE Team Emirates,10,5,3:063:06,gent-wevelgem/2020,,
1338,43,156,,TILLER RasmusNTT Pro Cycling,24,NTT Pro Cycling,10,5,3:073:07,gent-wevelgem/2020,,
1339,44,95,,SCULLY TomEF Pro Cycling,30,EF Pro Cycling,10,5,3:093:09,gent-wevelgem/2020,,
1340,45,151,,BOASSON HAGEN EdvaldNTT Pro Cycling,33,NTT Pro Cycling,10,5,",,3:09",gent-wevelgem/2020,,
1341,46,35,,GOUGEARD AlexisAG2R La Mondiale,27,AG2R La Mondiale,10,5,3:153:15,gent-wevelgem/2020,,
1342,47,7,,PHILIPSEN JasperUAE Team Emirates,22,UAE Team Emirates,10,5,",,3:15",gent-wevelgem/2020,,
1343,48,117,,VAN ASBROECK TomIsrael Start-Up Nation,30,Israel Start-Up Nation,10,5,6:116:11,gent-wevelgem/2020,,
1344,49,204,,RICKAERT JonasAlpecin-Fenix,26,Alpecin-Fenix,10,5,",,6:11",gent-wevelgem/2020,,
1345,50,33,,DUVAL JulienAG2R La Mondiale,30,AG2R La Mondiale,10,5,",,6:11",gent-wevelgem/2020,,
1346,51,54,,GARCÍA CORTINA IvánBahrain - McLaren,24,Bahrain - McLaren,5,5,",,6:11",gent-wevelgem/2020,,
1347,52,111,,POLITT NilsIsrael Start-Up Nation,26,Israel Start-Up Nation,5,5,",,6:11",gent-wevelgem/2020,,
1348,53,75,,VAN HOOYDONCK NathanCCC Team,24,CCC Team,5,5,",,6:11",gent-wevelgem/2020,,
1349,54,124,,VAN DER HOORN TacoTeam Jumbo-Visma,26,Team Jumbo-Visma,5,5,",,6:11",gent-wevelgem/2020,,
