,fullname,team,team_code,country,height,weight,birthplace,rider_code,age,nb_race_flat,nb_win_flat,nb_pod_flat,nb_top10_flat,pts_flat,avg_rnk_flat,pct_win_flat,pct_pod_flat,pct_top10_flat,avg_pts_flat,nb_race_climb,nb_win_climb,nb_pod_climb,nb_top10_climb,pts_climb,avg_rnk_climb,pct_win_climb,pct_pod_climb,pct_top10_climb,avg_pts_climb,nb_race_time_trial,nb_win_time_trial,nb_pod_time_trial,nb_top10_time_trial,pts_time_trial,avg_rnk_time_trial,pct_win_time_trial,pct_pod_time_trial,pct_top10_time_trial,avg_pts_time_trial,nb_gc_finished,nb_win_gc,nb_pod_gc,nb_top10_gc,pts_gc,pct_win_gc,pct_pod_gc,pct_top10_gc,avg_pts_gc,nb_race_one_day,nb_win_one_day,nb_pod_one_day,nb_top10_one_day,pts_one_day,avg_rnk_one_day,pct_win_one_day,pct_pod_one_day,pct_top10_one_day,avg_pts_one_day,nb_dnf_otl,pct_dnf_otl,group
254,tim  declercq ,soudal - quick step,soudal-quick-step-2023,belgium,1.9,78.0,leuven,tim-declercq,33.0,51.0,0.0,1.0,2.0,264.0,94.6808510638298,0.0,0.0196078431372549,0.0392156862745098,5.176470588235294,99.0,0.0,0.0,2.0,68.0,94.7840909090909,0.0,0.0,0.0202020202020202,0.6868686868686869,11.0,0.0,0.0,0.0,0.0,84.0909090909091,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,10.5,44.0,0.0,1.0,2.0,314.0,74.7,0.0,0.0227272727272727,0.0454545454545454,7.136363636363637,15.0,0.093167701863354,2
255,andrea  bagioli ,soudal - quick step,soudal-quick-step-2023,italy,1.76,60.0,sondrio,andrea-bagioli,23.0,15.0,0.0,1.0,2.0,65.0,83.26666666666667,0.0,0.0666666666666666,0.1333333333333333,4.333333333333333,88.0,2.0,6.0,15.0,704.0,61.9875,0.0227272727272727,0.0681818181818181,0.1704545454545454,8.0,6.0,0.0,0.0,1.0,12.0,41.833333333333336,0.0,0.0,0.1666666666666666,2.0,4.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,21.5,36.0,1.0,3.0,8.0,533.0,33.93103448275862,0.0277777777777777,0.0833333333333333,0.2222222222222222,14.805555555555555,8.0,0.073394495412844,2
256,mauri  vansevenant ,soudal - quick step,soudal-quick-step-2023,belgium,1.75,60.0,ostend,mauri-vansevenant,23.0,17.0,0.0,0.0,0.0,0.0,83.875,0.0,0.0,0.0,0.0,78.0,1.0,4.0,8.0,474.0,56.935064935064936,0.0128205128205128,0.0512820512820512,0.1025641025641025,6.076923076923077,10.0,0.0,0.0,0.0,0.0,42.4,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,19.857142857142858,28.0,1.0,3.0,3.0,391.0,50.26923076923077,0.0357142857142857,0.1071428571428571,0.1071428571428571,13.964285714285714,2.0,0.019047619047619,2
257,mauro  schmid ,soudal - quick step,soudal-quick-step-2023,switzerland,1.87,70.0,bülach,mauro-schmid,23.0,20.0,0.0,0.0,0.0,4.0,72.95,0.0,0.0,0.0,0.2,63.0,1.0,3.0,9.0,353.0,67.27586206896552,0.0158730158730158,0.0476190476190476,0.1428571428571428,5.603174603174603,6.0,0.0,0.0,2.0,23.0,49.5,0.0,0.0,0.3333333333333333,3.8333333333333335,6.0,0.0,0.0,1.0,184.0,0.0,0.0,0.1666666666666666,30.666666666666668,20.0,0.0,0.0,1.0,179.0,37.0,0.0,0.0,0.05,8.95,4.0,0.0439560439560439,2
258,jannik  steimle ,soudal - quick step,soudal-quick-step-2023,germany,1.87,73.0,weilheim an der teck,jannik-steimle,26.0,32.0,0.0,0.0,1.0,83.0,59.241379310344826,0.0,0.0,0.03125,2.59375,41.0,0.0,1.0,2.0,85.0,80.89473684210526,0.0,0.024390243902439,0.048780487804878,2.073170731707317,4.0,0.0,0.0,1.0,6.0,18.75,0.0,0.0,0.25,1.5,4.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,7.5,38.0,0.0,0.0,1.0,132.0,56.57575757575758,0.0,0.0,0.0263157894736842,3.473684210526316,6.0,0.0779220779220779,1
259,casper  pedersen ,soudal - quick step,soudal-quick-step-2023,denmark,1.86,74.0,copenhagen,casper-pedersen,26.0,57.0,1.0,2.0,2.0,202.0,74.83333333333333,0.0175438596491228,0.0350877192982456,0.0350877192982456,3.543859649122807,94.0,1.0,1.0,3.0,184.0,98.46428571428572,0.0106382978723404,0.0106382978723404,0.0319148936170212,1.9574468085106385,10.0,0.0,0.0,0.0,0.0,78.3,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,9.0,38.0,2.0,2.0,3.0,300.0,63.125,0.0526315789473684,0.0526315789473684,0.0789473684210526,7.894736842105263,16.0,0.0993788819875776,2
260,louis  vervaeke ,soudal - quick step,soudal-quick-step-2023,belgium,1.81,68.0,ronse,louis-vervaeke,29.0,32.0,0.0,0.0,0.0,7.0,98.125,0.0,0.0,0.0,0.21875,86.0,0.0,1.0,3.0,194.0,62.04054054054054,0.0,0.0116279069767441,0.0348837209302325,2.255813953488372,8.0,0.0,0.0,0.0,0.0,77.28571428571429,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.0,39.0,0.0,1.0,2.0,176.0,61.29032258064516,0.0,0.0256410256410256,0.0512820512820512,4.512820512820513,10.0,0.0793650793650793,2
261,ilan van wilder ,soudal - quick step,soudal-quick-step-2023,belgium,1.71,64.0,jette,ilan-van-wilder,22.0,12.0,0.0,0.0,0.0,7.0,48.3,0.0,0.0,0.0,0.5833333333333334,62.0,0.0,1.0,5.0,142.0,43.129629629629626,0.0,0.0161290322580645,0.0806451612903225,2.290322580645161,7.0,0.0,0.0,2.0,23.0,45.6,0.0,0.0,0.2857142857142857,3.2857142857142856,6.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,11.166666666666666,25.0,0.0,1.0,1.0,130.0,40.294117647058826,0.0,0.04,0.04,5.2,11.0,0.1341463414634146,1
262,ethan  vernon ,soudal - quick step,soudal-quick-step-2023,great britain,1.88,74.0,bedford,ethan-vernon,22.0,13.0,1.0,1.0,3.0,150.0,42.333333333333336,0.0769230769230769,0.0769230769230769,0.2307692307692307,11.538461538461538,18.0,1.0,2.0,3.0,118.0,80.25,0.0555555555555555,0.1111111111111111,0.1666666666666666,6.555555555555555,3.0,0.0,0.0,1.0,4.0,21.666666666666668,0.0,0.0,0.3333333333333333,1.3333333333333333,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,13.0,1.0,2.0,4.0,205.0,36.833333333333336,0.0769230769230769,0.1538461538461538,0.3076923076923077,15.76923076923077,3.0,0.0833333333333333,2
263,stan van tricht ,soudal - quick step,soudal-quick-step-2023,belgium,1.74,64.0,leuven,stan-van-tricht,23.0,28.0,0.0,0.0,2.0,82.0,50.76923076923077,0.0,0.0,0.0714285714285714,2.9285714285714284,16.0,0.0,0.0,2.0,67.0,53.6,0.0,0.0,0.125,4.1875,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,33.0,0.0,0.0,4.0,149.0,44.6,0.0,0.0,0.1212121212121212,4.515151515151516,3.0,0.0625,1
264,martin  svrček ,soudal - quick step,soudal-quick-step-2023,slovakia,1.75,66.0,nesluša,martin-svrcek,20.0,6.0,0.0,0.0,0.0,0.0,69.25,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,51.75,0.0,0.0,0.0,0.5,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,37.25,0.0,0.0,0.0,0.5,8.0,0.5,1
265,nacer  bouhanni ,team arkéa samsic,team-arkea-samsic-2023,france,1.75,65.0,épinal,nacer-bouhanni,32.0,32.0,1.0,11.0,16.0,1003.0,21.96,0.03125,0.34375,0.5,31.34375,38.0,0.0,0.0,3.0,81.0,74.34285714285714,0.0,0.0,0.0789473684210526,2.131578947368421,3.0,0.0,0.0,0.0,0.0,154.33333333333334,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,36.0,1.0,7.0,11.0,807.0,35.13793103448276,0.0277777777777777,0.1944444444444444,0.3055555555555556,22.416666666666668,8.0,0.1095890410958904,3
266,warren  barguil ,team arkéa samsic,team-arkea-samsic-2023,france,1.82,61.0,hennebont,warren-barguil,31.0,32.0,0.0,0.0,2.0,57.0,68.03225806451613,0.0,0.0,0.0625,1.78125,127.0,2.0,6.0,28.0,1450.0,32.29752066115702,0.0157480314960629,0.0472440944881889,0.2204724409448819,11.417322834645669,9.0,0.0,0.0,0.0,1.0,88.22222222222223,0.0,0.0,0.0,0.1111111111111111,8.0,0.0,0.0,1.0,492.0,0.0,0.0,0.125,61.5,52.0,1.0,4.0,22.0,1337.0,18.96,0.0192307692307692,0.0769230769230769,0.4230769230769231,25.71153846153846,4.0,0.0238095238095238,0
267,hugo  hofstetter ,team arkéa samsic,team-arkea-samsic-2023,france,1.7,65.0,altkirch,hugo-hofstetter,29.0,60.0,1.0,8.0,35.0,1392.0,20.20689655172414,0.0166666666666666,0.1333333333333333,0.5833333333333334,23.2,80.0,0.0,1.0,13.0,390.0,85.54794520547945,0.0,0.0125,0.1625,4.875,7.0,0.0,0.0,0.0,0.0,109.71428571428572,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,8.75,64.0,1.0,7.0,29.0,1533.0,27.29824561403509,0.015625,0.109375,0.453125,23.953125,9.0,0.0612244897959183,3
268,maxime  bouet ,team arkéa samsic,team-arkea-samsic-2023,france,1.84,67.0,belley,maxime-bouet,36.0,19.0,0.0,0.0,0.0,0.0,101.88888888888889,0.0,0.0,0.0,0.0,73.0,0.0,0.0,1.0,92.0,57.09090909090909,0.0,0.0,0.0136986301369863,1.2602739726027397,7.0,0.0,0.0,0.0,0.0,74.85714285714286,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,13.0,27.0,0.0,0.0,1.0,92.0,32.31818181818182,0.0,0.0,0.037037037037037,3.4074074074074074,6.0,0.0606060606060606,2
269,nicolas  edet ,team arkéa samsic,team-arkea-samsic-2023,france,1.76,60.0,la ferté-bernard,nicolas-edet,35.0,54.0,0.0,0.0,0.0,0.0,104.07407407407408,0.0,0.0,0.0,0.0,189.0,0.0,3.0,10.0,397.0,57.2,0.0,0.0158730158730158,0.0529100529100529,2.1005291005291005,24.0,0.0,0.0,0.0,20.0,73.52173913043478,0.0,0.0,0.0,0.8333333333333334,15.0,0.0,0.0,1.0,355.0,0.0,0.0,0.0666666666666666,23.666666666666668,43.0,0.0,0.0,1.0,176.0,55.8,0.0,0.0,0.0232558139534883,4.093023255813954,17.0,0.0636704119850187,2
270,laurent  pichon ,team arkéa samsic,team-arkea-samsic-2023,france,1.78,69.0,quimper,laurent-pichon,36.0,22.0,0.0,0.0,2.0,116.0,64.85714285714286,0.0,0.0,0.0909090909090909,5.2727272727272725,75.0,0.0,0.0,2.0,161.0,64.44117647058823,0.0,0.0,0.0266666666666666,2.1466666666666665,5.0,0.0,0.0,0.0,0.0,53.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,5.0,64.0,0.0,0.0,3.0,267.0,51.98214285714285,0.0,0.0,0.046875,4.171875,8.0,0.0784313725490196,2
271,anthony  delaplace ,team arkéa samsic,team-arkea-samsic-2023,france,1.81,65.0,valognes,anthony-delaplace,33.0,25.0,0.0,0.0,1.0,16.0,79.36,0.0,0.0,0.04,0.64,108.0,1.0,2.0,8.0,286.0,64.61855670103093,0.0092592592592592,0.0185185185185185,0.074074074074074,2.6481481481481484,8.0,0.0,0.0,0.0,8.0,68.375,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,9.0,56.0,1.0,2.0,7.0,282.0,40.8,0.0178571428571428,0.0357142857142857,0.125,5.035714285714286,8.0,0.0567375886524822,2
272,amaury  capiot ,team arkéa samsic,team-arkea-samsic-2023,belgium,1.87,69.0,tongeren,amaury-capiot,29.0,65.0,0.0,1.0,19.0,718.0,30.87719298245614,0.0,0.0153846153846153,0.2923076923076923,11.046153846153846,37.0,1.0,2.0,7.0,285.0,56.064516129032256,0.027027027027027,0.054054054054054,0.1891891891891892,7.702702702702703,4.0,0.0,0.0,0.0,0.0,103.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,15.0,73.0,1.0,3.0,21.0,965.0,31.683333333333334,0.0136986301369863,0.0410958904109589,0.2876712328767123,13.219178082191782,13.0,0.1214953271028037,2
273,daniel  mclay ,team arkéa samsic,team-arkea-samsic-2023,great britain,1.85,72.0,wellington,daniel-mclay,31.0,54.0,1.0,2.0,10.0,361.0,50.41304347826087,0.0185185185185185,0.037037037037037,0.1851851851851851,6.685185185185185,68.0,0.0,0.0,4.0,141.0,105.43396226415096,0.0,0.0,0.0588235294117647,2.073529411764706,6.0,0.0,0.0,0.0,0.0,115.33333333333331,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,5.833333333333333,54.0,0.0,0.0,7.0,360.0,52.333333333333336,0.0,0.0,0.1296296296296296,6.666666666666667,21.0,0.1627906976744186,2
274,luca  mozzato ,team arkéa samsic,team-arkea-samsic-2023,italy,1.78,67.0,arzignano,luca-mozzato,25.0,48.0,0.0,5.0,19.0,742.0,32.34782608695652,0.0,0.1041666666666666,0.3958333333333333,15.458333333333334,48.0,0.0,0.0,8.0,230.0,67.14634146341463,0.0,0.0,0.1666666666666666,4.791666666666667,4.0,0.0,0.0,0.0,0.0,141.25,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,8.333333333333334,62.0,0.0,5.0,20.0,877.0,32.80701754385965,0.0,0.0806451612903225,0.3225806451612903,14.14516129032258,9.0,0.0891089108910891,2
275,élie  gesbert ,team arkéa samsic,team-arkea-samsic-2023,france,1.81,63.0,saint-brieuc,elie-gesbert,27.0,23.0,0.0,0.0,0.0,0.0,91.43478260869566,0.0,0.0,0.0,0.0,96.0,0.0,0.0,8.0,222.0,57.02439024390244,0.0,0.0,0.0833333333333333,2.3125,6.0,0.0,0.0,0.0,0.0,116.16666666666669,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,15.0,37.0,0.0,0.0,5.0,177.0,30.83333333333333,0.0,0.0,0.1351351351351351,4.783783783783784,13.0,0.104,2
276,clément  champoussin ,team arkéa samsic,team-arkea-samsic-2023,france,1.8,61.0,nice,clement-champoussin,24.0,18.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,102.0,1.0,4.0,20.0,630.0,44.252631578947366,0.0098039215686274,0.0392156862745098,0.196078431372549,6.176470588235294,11.0,0.0,0.0,0.0,0.0,49.66666666666666,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,24.83333333333333,34.0,0.0,1.0,10.0,420.0,34.16129032258065,0.0,0.0294117647058823,0.2941176470588235,12.352941176470589,5.0,0.0381679389312977,2
277,łukasz  owsian ,team arkéa samsic,team-arkea-samsic-2023,poland,1.81,66.0,toruń,lukasz-owsian,33.0,42.0,0.0,0.0,0.0,16.0,65.47619047619048,0.0,0.0,0.0,0.3809523809523809,141.0,0.0,0.0,1.0,129.0,69.45038167938931,0.0,0.0,0.0070921985815602,0.9148936170212766,12.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,8.0,54.0,0.0,0.0,1.0,145.0,55.13333333333333,0.0,0.0,0.0185185185185185,2.685185185185185,10.0,0.0512820512820512,2
278,jenthe  biermans ,team arkéa samsic,team-arkea-samsic-2023,belgium,1.84,78.0,geel,jenthe-biermans,27.0,70.0,0.0,0.0,3.0,212.0,54.75862068965517,0.0,0.0,0.0428571428571428,3.0285714285714285,80.0,0.0,1.0,5.0,203.0,73.92857142857143,0.0,0.0125,0.0625,2.5375,9.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,8.0,78.0,0.0,1.0,7.0,405.0,43.43103448275862,0.0,0.0128205128205128,0.0897435897435897,5.1923076923076925,20.0,0.1257861635220125,2
279,matis  louvel ,team arkéa samsic,team-arkea-samsic-2023,france,1.87,73.0,mont saint aignan,matis-louvel,23.0,33.0,0.0,0.0,4.0,254.0,52.4,0.0,0.0,0.1212121212121212,7.696969696969697,71.0,2.0,5.0,11.0,485.0,57.78125,0.028169014084507,0.0704225352112676,0.1549295774647887,6.830985915492958,5.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,65.0,2.0,5.0,13.0,735.0,36.90909090909091,0.0307692307692307,0.0769230769230769,0.2,11.307692307692308,9.0,0.0818181818181818,2
280,cristián  rodríguez ,team arkéa samsic,team-arkea-samsic-2023,spain,1.78,56.0,el ejido,cristian-rodriguez,28.0,17.0,0.0,0.0,0.0,0.0,95.0625,0.0,0.0,0.0,0.0,86.0,0.0,0.0,2.0,64.0,52.82432432432432,0.0,0.0,0.0232558139534883,0.7441860465116279,8.0,0.0,0.0,0.0,0.0,103.375,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,13.25,31.0,0.0,0.0,2.0,64.0,40.94736842105263,0.0,0.0,0.064516129032258,2.064516129032258,13.0,0.1171171171171171,2
281,kévin  vauquelin ,team arkéa samsic,team-arkea-samsic-2023,france,1.76,69.0,bayeux,kevin-vauquelin,21.0,10.0,0.0,0.0,1.0,26.0,38.0,0.0,0.0,0.1,2.6,10.0,0.0,0.0,1.0,51.0,34.4,0.0,0.0,0.1,5.1,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.0,0.0,0.0,2.0,77.0,36.2,0.0,0.0,0.1,3.85,0.0,0.0,1
282,kévin  ledanois ,team arkéa samsic,team-arkea-samsic-2023,france,1.81,67.0,noisy-le-sec,kevin-ledanois,29.0,37.0,0.0,0.0,0.0,8.0,90.8125,0.0,0.0,0.0,0.2162162162162162,86.0,0.0,0.0,1.0,118.0,78.96,0.0,0.0,0.0116279069767441,1.372093023255814,4.0,0.0,0.0,0.0,0.0,103.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,11.666666666666666,59.0,0.0,0.0,1.0,126.0,64.45454545454545,0.0,0.0,0.0169491525423728,2.135593220338983,15.0,0.1181102362204724,2
283,clément  russo ,team arkéa samsic,team-arkea-samsic-2023,france,1.86,73.0,lyon,clement-russo,28.0,63.0,0.0,0.0,5.0,231.0,61.642857142857146,0.0,0.0,0.0793650793650793,3.6666666666666665,73.0,0.0,0.0,0.0,86.0,89.47058823529412,0.0,0.0,0.0,1.178082191780822,6.0,0.0,0.0,0.0,0.0,86.83333333333333,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,11.0,67.0,0.0,0.0,3.0,299.0,56.08771929824562,0.0,0.0,0.044776119402985,4.462686567164179,12.0,0.0845070422535211,2
284,thibault  guernalec ,team arkéa samsic,team-arkea-samsic-2023,france,1.85,71.0,châteaulin,thibault-guernalec,25.0,13.0,0.0,0.0,0.0,0.0,114.77777777777776,0.0,0.0,0.0,0.0,52.0,0.0,0.0,1.0,38.0,85.23255813953489,0.0,0.0,0.0192307692307692,0.7307692307692307,5.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,35.0,0.0,0.0,1.0,38.0,66.96,0.0,0.0,0.0285714285714285,1.0857142857142856,11.0,0.1571428571428571,1
285,simon  guglielmi ,team arkéa samsic,team-arkea-samsic-2023,france,1.8,66.0,chambéry,simon-guglielmi,25.0,17.0,0.0,0.0,0.0,3.0,89.41176470588235,0.0,0.0,0.0,0.1764705882352941,104.0,0.0,0.0,3.0,140.0,76.37,0.0,0.0,0.0288461538461538,1.3461538461538465,8.0,0.0,0.0,0.0,0.0,127.875,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,11.2,47.0,0.0,0.0,1.0,106.0,45.23255813953488,0.0,0.0,0.0212765957446808,2.25531914893617,5.0,0.0384615384615384,2
286,david  dekker ,team arkéa samsic,team-arkea-samsic-2023,netherlands,1.9,80.0,turnhout,david-dekker,25.0,23.0,0.0,2.0,4.0,91.0,47.8235294117647,0.0,0.0869565217391304,0.1739130434782608,3.9565217391304346,29.0,0.0,0.0,1.0,19.0,112.125,0.0,0.0,0.0344827586206896,0.6551724137931034,3.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,23.0,70.41666666666667,0.0,0.0,0.0,1.15,8.0,0.1454545454545454,1
287,alan  riou ,team arkéa samsic,team-arkea-samsic-2023,france,1.76,68.0,lannion,alan-riou,25.0,26.0,0.0,0.0,0.0,9.0,80.42105263157895,0.0,0.0,0.0,0.3461538461538461,56.0,1.0,1.0,1.0,123.0,85.34146341463415,0.0178571428571428,0.0178571428571428,0.0178571428571428,2.196428571428572,2.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,70.0,1.0,1.0,1.0,132.0,72.89583333333333,0.0142857142857142,0.0142857142857142,0.0142857142857142,1.8857142857142857,22.0,0.2619047619047619,2
288,michel  ries ,team arkéa samsic,team-arkea-samsic-2023,luxembourg,1.84,67.0,luxembourg,michel-ries,25.0,12.0,0.0,0.0,0.0,1.0,100.44444444444444,0.0,0.0,0.0,0.0833333333333333,66.0,0.0,0.0,3.0,100.0,68.68333333333334,0.0,0.0,0.0454545454545454,1.5151515151515151,3.0,0.0,0.0,0.0,0.0,91.33333333333331,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,8.75,41.0,0.0,0.0,3.0,101.0,64.46875,0.0,0.0,0.073170731707317,2.463414634146341,9.0,0.1111111111111111,1
289,louis  barré ,team arkéa samsic,team-arkea-samsic-2023,france,1.84,68.0,nantes,louis-barre,22.0,5.0,0.0,0.0,0.0,0.0,95.66666666666669,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,58.0,56.333333333333336,0.0,0.0,0.0833333333333333,2.4166666666666665,,,,,,,,,,,,,,,,,,,,29.0,0.0,0.0,2.0,58.0,61.95238095238095,0.0,0.0,0.0689655172413793,2.0,8.0,0.2758620689655172,1
290,donavan  grondin ,team arkéa samsic,team-arkea-samsic-2023,france,1.83,77.0,saint-pierre,donavan-grondin,22.0,44.0,0.0,0.0,1.0,67.0,47.375,0.0,0.0,0.0227272727272727,1.5227272727272727,13.0,0.0,0.0,0.0,15.0,39.285714285714285,0.0,0.0,0.0,1.1538461538461535,,,,,,,,,,,,,,,,,,,,57.0,0.0,0.0,1.0,82.0,45.92307692307692,0.0,0.0,0.0175438596491228,1.4385964912280702,18.0,0.3103448275862069,1
291,alessandro  verre ,team arkéa samsic,team-arkea-samsic-2023,italy,1.7,59.0,marsicovetere,alessandro-verre,21.0,5.0,0.0,0.0,0.0,0.0,60.25,0.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,60.0,45.06666666666667,0.0,0.0,0.0952380952380952,2.857142857142857,,,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,2.0,60.0,43.85714285714285,0.0,0.0,0.0952380952380952,2.857142857142857,7.0,0.2692307692307692,1
292,mathis le berre ,team arkéa samsic,team-arkea-samsic-2023,france,1.76,68.0,saint-brieuc,mathis-le-berre,21.0,7.0,0.0,0.0,0.0,0.0,77.71428571428571,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,65.55555555555556,0.0,0.0,0.0,1.7,,,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,17.0,59.36363636363637,0.0,0.0,0.0,1.4166666666666667,1.0,0.0588235294117647,1
293,andrii  ponomar ,team arkéa samsic,team-arkea-samsic-2023,ukraine,1.83,65.0,chernihiv,andrii-ponomar,20.0,13.0,0.0,0.0,0.0,0.0,75.91666666666667,0.0,0.0,0.0,0.0,43.0,0.0,0.0,1.0,19.0,90.6153846153846,0.0,0.0,0.0232558139534883,0.4418604651162791,4.0,0.0,0.0,0.0,0.0,107.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,20.0,18.0,0.0,0.0,1.0,19.0,54.38461538461539,0.0,0.0,0.0555555555555555,1.0555555555555556,4.0,0.0666666666666666,1
294,ewen  costiou ,team arkéa samsic,team-arkea-samsic-2023,france,1.76,64.0,brest,ewen-costiou,20.0,3.0,0.0,0.0,0.0,0.0,115.33333333333331,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,19.0,57.625,0.0,0.0,0.0,2.111111111111111,,,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,19.0,63.66666666666666,0.0,0.0,0.0,2.7142857142857144,1.0,0.0833333333333333,1
295,michael  matthews ,team jayco alula,team-jayco-alula-2023,australia,1.78,72.0,canberra,michael-matthews,32.0,41.0,1.0,5.0,21.0,585.0,25.35,0.024390243902439,0.1219512195121951,0.5121951219512195,14.268292682926829,139.0,5.0,20.0,49.0,3130.0,47.5078125,0.0359712230215827,0.1438848920863309,0.3525179856115107,22.51798561151079,15.0,0.0,1.0,2.0,26.0,33.46666666666667,0.0,0.0666666666666666,0.1333333333333333,1.7333333333333334,11.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,13.0,47.0,2.0,5.0,21.0,2309.0,12.82051282051282,0.0425531914893617,0.1063829787234042,0.4468085106382978,49.12765957446808,8.0,0.041025641025641,3
296,simon  yates ,team jayco alula,team-jayco-alula-2023,great britain,1.72,58.0,bury,simon-yates,30.0,29.0,0.0,0.0,0.0,5.0,89.71428571428571,0.0,0.0,0.0,0.1724137931034483,85.0,4.0,9.0,17.0,730.0,38.68292682926829,0.0470588235294117,0.1058823529411764,0.2,8.588235294117647,11.0,1.0,2.0,2.0,100.0,39.27272727272727,0.0909090909090909,0.1818181818181818,0.1818181818181818,9.090909090909092,8.0,0.0,2.0,5.0,835.0,0.0,0.25,0.625,104.375,8.0,0.0,0.0,1.0,108.0,42.85714285714285,0.0,0.0,0.125,13.5,2.0,0.016,0
297,dylan  groenewegen ,team jayco alula,team-jayco-alula-2023,netherlands,1.77,70.0,amsterdam,dylan-groenewegen,29.0,59.0,7.0,21.0,40.0,1785.0,22.2280701754386,0.1186440677966101,0.3559322033898305,0.6779661016949152,30.25423728813559,61.0,0.0,1.0,5.0,137.0,121.41509433962264,0.0,0.0163934426229508,0.081967213114754,2.2459016393442623,10.0,0.0,0.0,0.0,0.0,135.33333333333334,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,12.0,30.0,2.0,10.0,17.0,1053.0,21.23076923076923,0.0666666666666666,0.3333333333333333,0.5666666666666667,35.1,5.0,0.0384615384615384,3
